id,predicted
502971,5955 6118 5976
502972,7820 8042 182
502973,6935 1554 616
502974,1700 437 2276
502975,6059 7969 953
502976,2275 5806 4114
502977,3387 6948 370
502978,4715 3579 7975
502979,3839 2035 7125
502980,775 1406 7368
502981,701 421 6816
502982,3519 1573 6092
502983,4036 6554 2088
502984,6550 6035 1988
502985,7095 1166 6560
502986,2954 2312 3545
502987,2685 5443 5983
502988,7003 1120 4005
502989,4143 7941 1964
502990,6984 6413 503
502991,4103 5066 3877
502992,2069 5479 2638
502993,1635 6584 4062
502994,7523 5615 5431
502995,364 1788 1840
502996,4727 3247 815
502997,1143 5714 3439
502998,7762 1215 7188
502999,3331 2403 3940
503000,1984 7982 31
503001,4419 7635 4590
503002,6281 7404 311
503003,3621 5558 5002
503004,6280 1383 6147
503005,5182 6215 7665
503006,969 307 4666
503007,4551 2932 3919
503008,2159 6130 5700
503009,2126 7 339
503010,5622 4689 2560
503011,7273 1602 1332
503012,5366 7611 3289
503013,440 578 6111
503014,2597 3370 6477
503015,70 782 212
503016,4020 4418 6665
503017,632 5187 157
503018,3757 7854 3712
503019,7689 103 2958
503020,1859 1616 7912
503021,2497 4080 123
503022,4146 1492 8060
503023,5435 5989 1846
503024,6018 4230 3608
503025,1894 3326 7088
503026,5776 5947 5474
503027,1786 7788 6733
503028,3885 3548 4859
503029,1598 92 254
503030,8095 1765 907
503031,4652 7277 7711
503032,6612 7389 4830
503033,4391 2567 6647
503034,1173 1178 2845
503035,3365 2986 1303
503036,7888 7647 5801
503037,3181 6719 2059
503038,5924 207 5846
503039,6448 4329 1511
503040,4920 4292 4072
503041,3980 5018 2574
503042,7930 7954 4644
503043,6942 7807 4514
503044,3033 4130 2173
503045,3299 4310 790
503046,3841 7926 179
503047,4553 5955 5095
503048,5634 6210 3360
503049,7695 1318 6687
503050,510 4866 7438
503051,6955 6767 3083
503052,1941 5271 691
503053,2661 6719 7331
503054,3228 1347 3971
503055,1027 5785 157
503056,6702 7855 181
503057,6875 1518 3207
503058,3227 294 5295
503059,1769 3785 2235
503060,1929 5406 5709
503061,1473 276 258
503062,5634 3318 3769
503063,2978 221 3201
503064,6613 1874 6993
503065,6523 6962 7353
503066,4328 7734 5616
503067,7717 2458 7616
503068,321 1347 8029
503069,5599 7125 7731
503070,2901 7730 5105
503071,3202 8027 3487
503072,365 621 7545
503073,2717 1796 5770
503074,4998 436 4447
503075,7501 5785 1931
503076,576 1574 4408
503077,4536 3581 2724
503078,4807 6912 3521
503079,4380 3714 7977
503080,2536 6090 3649
503081,6307 5039 4204
503082,7591 6645 6475
503083,6856 2401 686
503084,6649 1340 5011
503085,2164 2983 1978
503086,606 5530 1751
503087,5846 5983 3550
503088,2140 1262 4301
503089,5519 2207 4074
503090,4166 540 4612
503091,2932 2119 6045
503092,6298 6416 4933
503093,2332 723 3571
503094,1693 5145 6940
503095,6908 8020 2630
503096,6009 2366 4184
503097,3542 2327 4431
503098,680 5252 3225
503099,2755 4474 4173
503100,7554 3163 4792
503101,7114 4668 1471
503102,2147 93 3231
503103,3844 8097 7428
503104,1220 8075 6683
503105,1452 3779 5019
503106,4901 7942 1066
503107,2909 7843 3553
503108,4728 328 2144
503109,3488 7976 7489
503110,732 938 3943
503111,1409 5725 6200
503112,2080 4788 7246
503113,8003 2602 6285
503114,88 2504 2919
503115,2834 1124 2764
503116,894 3546 4490
503117,878 2880 6744
503118,3788 7427 6414
503119,4570 1030 4610
503120,1935 3630 7672
503121,5567 1788 6027
503122,5760 7093 3148
503123,6495 5629 6108
503124,4512 1771 8097
503125,5359 5098 7436
503126,1579 8134 6188
503127,5952 1127 7944
503128,3440 3213 1193
503129,5996 1091 6512
503130,609 2737 2271
503131,5399 5266 3452
503132,920 4505 6885
503133,5440 3435 2467
503134,2632 5703 7389
503135,5057 7859 7146
503136,25 3345 7157
503137,6804 4141 1856
503138,300 7929 214
503139,4451 6713 1058
503140,3941 2079 4731
503141,2911 4637 5699
503142,1807 4338 4914
503143,5892 1184 1080
503144,5700 8100 2267
503145,2891 4770 1509
503146,2186 1109 7891
503147,3189 1001 4202
503148,5670 2235 2530
503149,2752 6150 3264
503150,785 3326 2318
503151,6590 5845 3293
503152,5050 488 1138
503153,7977 810 6404
503154,3819 6548 7591
503155,2428 989 4662
503156,668 5505 6749
503157,5085 6623 412
503158,7729 3631 6858
503159,2724 2620 7021
503160,2943 2084 6377
503161,1850 2778 7373
503162,2799 1307 5195
503163,6141 3711 5905
503164,1656 5375 7916
503165,7330 8087 4753
503166,2259 4580 2420
503167,2914 4266 7492
503168,170 7710 3212
503169,6822 2606 6847
503170,461 6067 5388
503171,1445 4062 1794
503172,4750 6671 4126
503173,2515 1647 6371
503174,6955 5576 7534
503175,3588 3213 1042
503176,4168 1395 7124
503177,635 4618 0
503178,3487 5255 4991
503179,5144 4318 8093
503180,2031 1579 39
503181,7939 4810 5395
503182,846 2996 4991
503183,5127 4622 7417
503184,4174 630 3629
503185,6862 2317 2101
503186,6207 86 3290
503187,5191 7514 6222
503188,2850 3195 4983
503189,4170 5601 2751
503190,2916 3051 616
503191,1905 2825 6137
503192,6462 3929 997
503193,6355 1125 4700
503194,1364 7625 3542
503195,7619 7545 8079
503196,2846 761 4358
503197,5595 2302 2115
503198,847 7388 3260
503199,391 7378 1082
503200,6964 4900 2633
503201,1430 2931 5109
503202,1243 6096 4437
503203,5640 1866 3607
503204,187 7516 8056
503205,1477 6118 1715
503206,2743 616 4320
503207,3612 4859 6568
503208,1221 3389 1846
503209,4636 4550 4965
503210,1365 6765 7224
503211,7706 5876 5521
503212,289 7675 5867
503213,6215 5714 4838
503214,105 2858 4025
503215,3432 618 2899
503216,6172 1291 5774
503217,3363 3996 1055
503218,2758 2356 8019
503219,4310 7906 5196
503220,3001 4481 2995
503221,3775 6420 5200
503222,6439 5923 8046
503223,7714 284 285
503224,1173 4412 7068
503225,4121 5913 5041
503226,6465 1009 6445
503227,3357 6053 5547
503228,4203 1673 8026
503229,5355 6754 42
503230,6593 5648 1868
503231,4788 2086 887
503232,2164 7218 1948
503233,4285 5707 1669
503234,1099 4466 3367
503235,5655 1773 2697
503236,3180 7290 3730
503237,6822 3965 1752
503238,7414 134 3486
503239,1527 852 4069
503240,4554 6396 2534
503241,5709 5137 2008
503242,5271 411 3243
503243,3582 6083 1947
503244,4875 807 3473
503245,7836 7629 5812
503246,5528 3422 4248
503247,3729 3925 3129
503248,2126 1742 4360
503249,3053 7634 2003
503250,3327 7343 1965
503251,370 4928 4220
503252,682 6111 3838
503253,4864 7002 6455
503254,2110 6399 9
503255,8034 3620 248
503256,3424 4839 492
503257,3070 3006 5071
503258,6512 597 5834
503259,5892 2612 2548
503260,8131 3633 6055
503261,5724 3690 2167
503262,7558 3866 4143
503263,2289 2528 7236
503264,7215 142 4952
503265,2345 5746 6310
503266,4505 930 5807
503267,6323 6533 5512
503268,1332 2139 1865
503269,4122 4974 178
503270,832 669 4141
503271,1643 1564 1618
503272,3678 2789 4865
503273,446 3587 5235
503274,966 2042 545
503275,2046 2714 5377
503276,5564 400 2634
503277,6177 3350 3767
503278,842 7560 8013
503279,4114 6205 6950
503280,7738 2682 6756
503281,3446 5748 2791
503282,6068 242 5828
503283,2578 3776 6275
503284,5691 1527 5958
503285,5970 998 3446
503286,326 1580 7814
503287,1742 8024 831
503288,2128 5816 5640
503289,7077 7248 6189
503290,1927 215 6318
503291,2416 3678 6009
503292,3228 2648 7896
503293,4449 969 747
503294,3958 3456 5749
503295,5030 7109 4553
503296,822 5266 1982
503297,7900 1883 530
503298,2548 7816 1123
503299,4428 4402 6813
503300,5157 6557 5403
503301,2676 1814 5764
503302,1954 3966 4423
503303,1625 6094 1637
503304,2779 7521 224
503305,4180 7269 1553
503306,2523 1881 6807
503307,1046 6518 3337
503308,225 899 1584
503309,4724 5796 3058
503310,872 2378 2792
503311,3224 2598 7086
503312,7932 5104 4018
503313,7362 1610 2024
503314,670 4633 3026
503315,2673 5038 2058
503316,3959 800 354
503317,4760 2477 3041
503318,3486 4252 6845
503319,4818 5662 2491
503320,5181 2167 2145
503321,7720 7111 706
503322,1868 3767 6684
503323,6842 6210 1515
503324,7607 2471 3069
503325,2751 4368 4989
503326,4919 5395 7480
503327,5125 2632 1093
503328,1482 5815 5973
503329,2030 4346 3689
503330,3445 3263 5265
503331,4877 7034 4941
503332,6269 5514 1913
503333,6365 2012 480
503334,797 291 964
503335,5007 5732 6583
503336,4661 6702 7442
503337,1533 1257 4516
503338,8072 525 852
503339,5744 3878 2756
503340,1994 734 3424
503341,2769 3022 3291
503342,4353 1167 5432
503343,848 7960 2596
503344,2450 8100 2872
503345,7233 3483 4584
503346,582 4535 1954
503347,5583 7231 7337
503348,7758 1800 698
503349,7230 7314 3268
503350,2500 745 6572
503351,3855 755 4019
503352,3308 3000 1557
503353,5216 7339 4396
503354,6464 789 4039
503355,7321 7767 1093
503356,7817 2738 2793
503357,7468 1540 5478
503358,2641 5308 4933
503359,2107 5053 3279
503360,320 2961 33
503361,2231 7008 5243
503362,3772 1758 1900
503363,5980 1411 5514
503364,3520 2952 856
503365,4160 4858 885
503366,6086 1338 3376
503367,8118 3595 2405
503368,4540 2048 6970
503369,4609 5501 2527
503370,1360 6556 3732
503371,5888 1344 3877
503372,12 5276 1057
503373,5817 311 75
503374,6978 3193 7054
503375,347 1855 4528
503376,1023 2549 6931
503377,6042 2908 1769
503378,369 6952 3847
503379,4425 2924 4235
503380,3716 4204 2243
503381,6854 4537 968
503382,422 1283 3333
503383,4062 1171 8011
503384,6731 5581 7488
503385,144 2817 2487
503386,1160 7636 3413
503387,2959 7985 1940
503388,1801 5287 511
503389,6511 5612 4510
503390,6995 4214 4310
503391,1754 3604 1964
503392,5813 5923 5815
503393,5951 2515 3411
503394,4540 6110 1731
503395,7503 3466 2557
503396,620 7747 7492
503397,5815 531 2659
503398,1521 3493 6582
503399,7908 5437 5550
503400,3146 1995 218
503401,1936 4230 5463
503402,1015 5981 5596
503403,1443 5324 5256
503404,3595 6686 2577
503405,3064 160 4744
503406,7812 6623 626
503407,5583 4275 1640
503408,4800 1463 3908
503409,6533 4867 6984
503410,7826 5049 726
503411,5478 1190 2767
503412,3834 4491 3914
503413,4623 4384 5072
503414,1845 5542 2270
503415,4422 3793 3421
503416,2256 5136 4142
503417,7143 1119 3140
503418,1275 7041 509
503419,5229 2361 8071
503420,1346 6557 5293
503421,5782 1082 3827
503422,3672 4133 4939
503423,5831 7495 6202
503424,2151 4799 4540
503425,6635 4904 928
503426,2764 7767 5871
503427,3851 6170 6701
503428,1746 2950 944
503429,4636 3745 3519
503430,4549 178 7097
503431,7444 6820 7433
503432,4823 5698 249
503433,2254 6121 3019
503434,7666 7716 7624
503435,1404 6671 4048
503436,3849 4522 2750
503437,311 7045 2690
503438,3297 7624 6741
503439,7390 6564 6532
503440,6786 3862 2085
503441,3860 6655 4261
503442,6974 1757 7541
503443,6835 1270 4349
503444,4417 4436 7754
503445,5329 992 7588
503446,1911 1290 1779
503447,3265 5892 1336
503448,1843 8016 6229
503449,2479 2952 3109
503450,7360 4914 262
503451,5751 1709 3031
503452,7037 1216 2629
503453,6997 5605 2494
503454,1289 5119 6855
503455,7442 7010 4226
503456,7118 2388 4041
503457,4588 5351 6076
503458,100 7553 5303
503459,4867 3124 2037
503460,6633 3091 5792
503461,6659 3252 1490
503462,4579 5907 5218
503463,3524 5388 4092
503464,899 7821 1381
503465,346 3681 8063
503466,209 3098 2588
503467,5965 243 5137
503468,7847 6160 7863
503469,5446 6210 5853
503470,428 2623 5730
503471,5242 1452 6960
503472,62 1366 6797
503473,3853 2057 5167
503474,3200 7081 1650
503475,7368 1408 2820
503476,3494 924 3250
503477,2169 2575 5841
503478,2195 2629 6702
503479,657 8111 5145
503480,1168 6732 2423
503481,6130 435 7822
503482,4001 7395 7386
503483,6592 1636 6321
503484,925 6966 6929
503485,388 3961 276
503486,2090 4848 4435
503487,4589 7799 5471
503488,3465 4258 7058
503489,6594 4622 4855
503490,1728 2709 7655
503491,7615 7859 6917
503492,10 2563 1052
503493,7352 480 7608
503494,4056 141 4270
503495,7815 4657 4656
503496,4714 7313 3346
503497,6623 4002 1028
503498,677 2205 915
503499,5090 1537 7681
503500,7233 7900 995
503501,2757 7328 4002
503502,5189 5107 5255
503503,1549 4078 4280
503504,3524 3822 207
503505,2838 3466 3233
503506,7174 2634 7927
503507,6312 4907 656
503508,1070 367 370
503509,3422 4017 6710
503510,3485 5324 7293
503511,1462 4162 7790
503512,1950 7649 5702
503513,78 11 273
503514,636 2851 2431
503515,4082 2958 1308
503516,7599 2752 8022
503517,1055 5801 4487
503518,2896 4050 7312
503519,1319 6473 1285
503520,3509 3593 1747
503521,5796 4937 5316
503522,6521 5222 3348
503523,3069 4877 5804
503524,2359 1122 6140
503525,3352 510 934
503526,2999 4659 8075
503527,1313 1767 6336
503528,3247 6137 1460
503529,3307 6292 1925
503530,3470 5780 197
503531,4617 3297 6021
503532,1338 5015 6556
503533,6024 2026 7747
503534,5637 1362 3697
503535,5973 3914 4779
503536,674 3893 5937
503537,1600 4561 3290
503538,1954 4101 4795
503539,4026 6170 4573
503540,5987 2512 4763
503541,2871 2260 7113
503542,3089 3199 7467
503543,1035 3390 2638
503544,5261 878 710
503545,5299 2887 7357
503546,3542 1752 5182
503547,3722 3963 5179
503548,6194 6684 3080
503549,973 4705 4649
503550,8138 2462 1842
503551,12 4859 3802
503552,506 1800 2076
503553,3322 7891 3039
503554,5350 523 4847
503555,7600 1981 2963
503556,7085 4428 3610
503557,1120 956 3741
503558,7946 7325 6025
503559,5342 3938 6230
503560,5837 6805 796
503561,6146 246 4308
503562,911 4436 584
503563,7824 2859 2499
503564,7409 175 6105
503565,4500 5813 7785
503566,5876 3947 1684
503567,5573 5980 5539
503568,7860 4539 3481
503569,570 6228 6822
503570,3460 1074 5823
503571,6507 6295 6682
503572,4299 5265 5582
503573,5710 2349 3405
503574,5597 6261 2684
503575,7943 6409 2712
503576,7655 504 4296
503577,4748 650 8098
503578,7856 4476 5349
503579,5730 2427 1395
503580,7902 2916 7364
503581,5145 143 2088
503582,6124 539 4168
503583,3492 6381 3197
503584,4639 6987 6229
503585,170 8016 3407
503586,2103 465 8081
503587,6752 5624 2470
503588,3268 6176 4967
503589,5415 6678 1274
503590,2198 2446 3888
503591,7011 5571 3953
503592,5798 3271 8004
503593,1693 7973 3110
503594,3576 2420 3860
503595,3199 2198 6217
503596,7479 5317 4745
503597,7276 7322 7988
503598,3772 631 5810
503599,3590 4853 4958
503600,6333 5573 5459
503601,2654 5464 5336
503602,7164 7836 3554
503603,2052 3655 1388
503604,1977 615 2872
503605,3954 5286 6391
503606,1571 7856 6820
503607,153 5894 5733
503608,1855 4687 762
503609,4468 5030 5476
503610,6274 4002 400
503611,4831 5992 5123
503612,1375 3895 4529
503613,5602 8104 254
503614,3365 3496 63
503615,6041 183 7533
503616,2467 3859 4346
503617,394 3821 7640
503618,582 6047 563
503619,3711 1770 3011
503620,7405 7317 4773
503621,3762 3242 1000
503622,765 6647 3670
503623,990 2964 6669
503624,6023 7801 7979
503625,7567 4329 2557
503626,7571 518 7348
503627,7171 2545 629
503628,1973 3560 5808
503629,5791 3159 4945
503630,4947 7510 6109
503631,1757 2985 6793
503632,231 2476 7887
503633,5765 4387 6104
503634,7794 38 2498
503635,7836 7417 6866
503636,4206 2100 3518
503637,6554 5108 3947
503638,7204 1516 8029
503639,1249 5989 3451
503640,307 1657 1239
503641,75 6322 3381
503642,4774 4024 3518
503643,448 6122 5524
503644,4715 4779 6986
503645,8141 7465 736
503646,1309 2457 163
503647,730 2508 6202
503648,954 7910 5453
503649,3000 8094 6120
503650,3802 5564 8058
503651,3778 7803 6438
503652,6061 2796 7598
503653,7659 5955 6742
503654,4862 1634 2364
503655,3229 1838 1012
503656,1727 1863 5763
503657,5394 3677 5985
503658,5875 6125 764
503659,2261 4306 6706
503660,4692 1937 1294
503661,4950 5379 7165
503662,6357 3531 4803
503663,5129 4476 3052
503664,788 5667 2619
503665,1587 2808 6197
503666,1895 288 7901
503667,2395 6883 5228
503668,4685 5334 6811
503669,2351 3716 3007
503670,3892 2477 1385
503671,957 2895 5055
503672,1114 4303 2495
503673,5979 262 4817
503674,7846 2074 5794
503675,7585 1373 7238
503676,1993 1034 5922
503677,6835 5631 3092
503678,3960 7954 2734
503679,3055 6774 3421
503680,6949 4914 6519
503681,1520 1867 220
503682,3701 3489 7135
503683,4313 3696 1471
503684,5488 1415 6800
503685,5443 4946 2785
503686,2263 4806 2394
503687,594 192 799
503688,6627 6336 6618
503689,6792 7137 4290
503690,1688 1194 381
503691,6142 6878 5502
503692,5899 2819 2660
503693,5093 2320 1148
503694,3261 1311 1033
503695,2082 4810 5364
503696,6538 5425 2579
503697,1775 8023 416
503698,4012 5779 5332
503699,3639 7295 688
503700,1072 4586 1480
503701,7279 4748 570
503702,952 2343 4511
503703,308 7075 680
503704,2684 1602 3319
503705,5082 2447 7437
503706,2345 6935 2300
503707,4676 1093 1576
503708,5928 1725 512
503709,1206 3201 2589
503710,7342 563 287
503711,3686 4208 8001
503712,6327 4700 5315
503713,6537 139 5193
503714,7755 7156 6386
503715,5515 78 2422
503716,6798 7866 1430
503717,8036 4757 7411
503718,4224 5651 7687
503719,3877 2534 545
503720,4231 5234 7120
503721,2832 6216 1861
503722,1920 5190 1444
503723,7624 3824 3226
503724,510 2175 1146
503725,4176 7630 1055
503726,3856 4870 6695
503727,5918 4767 3116
503728,4772 4854 7987
503729,3622 1127 196
503730,5287 1906 2276
503731,4649 7613 7340
503732,7130 5673 2526
503733,7729 4060 5106
503734,7982 5344 4930
503735,5407 4182 4383
503736,4081 7891 5404
503737,386 6108 3573
503738,4252 6259 1327
503739,7432 7413 2299
503740,758 1967 7064
503741,7154 59 3899
503742,1461 917 6870
503743,6331 2621 4007
503744,6999 74 3428
503745,1071 2295 1251
503746,136 4911 7187
503747,2824 2514 3531
503748,6169 4753 5790
503749,4055 7475 2055
503750,7561 7229 1611
503751,5783 8006 7752
503752,5622 4085 7844
503753,2218 119 5513
503754,6884 8121 8033
503755,7363 140 4638
503756,774 3509 4513
503757,3998 3306 7889
503758,4642 6693 4199
503759,5608 1109 62
